+------------------------------------------------------------------------------+--------------------------------------+--------------------------------------+------------------+------+---------+-------------------------------------------+--------------------------------------+
|                                     NAME                                     |               VERSION                |                 UUID                 |     VULN-ID      | CVSS |  EPSS   |              COMPONENT-NAME               |          COMPONENT-VERSION           |
|                            rancher-server:latest                             |           9.2.26.v20180806           | ca52e70d-c507-4cce-a42b-4d11ba374d96 |  CVE-2021-28165  | 7.5  | 0.96728 |                 jetty-io                  |           9.2.26.v20180806           |
|                  amazon-opendistro-for-elasticsearch:latest                  |                2.13.0                | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.13.0                |
|                  amazon-opendistro-for-elasticsearch:latest                  |                2.11.1                | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.11.1                |
|                  amazon-opendistro-for-elasticsearch:latest                  |                2.13.0                | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.13.0                |
|               circleci-openjdk:11-buster-node-browsers-legacy                |                2.11.2                | 7909be1c-cdca-4fee-9570-3fc5e36f910d |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.11.2                |
|               circleci-openjdk:11-buster-node-browsers-legacy                |                2.11.2                | 7909be1c-cdca-4fee-9570-3fc5e36f910d |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.11.2                |
|                        datadog-agent-arm64:7.29.1-jmx                        |                2.12.1                | 0b40292c-bcf3-411b-85a7-ace673153324 |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.12.1                |
|                           jetbrains-qodana:latest                            |                2.16.0                | 9e5726c1-3dbd-4b3a-b9d1-b112bf2315a8 |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.16.0                |
|             puppet-continuous-delivery-for-puppet-enterprise:3.x             |                2.13.2                | 388f8269-f59b-4a3f-8055-0928a828f40e |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.13.2                |
|                       rancher-openzipkin-zipkin:2.14.2                       |                2.11.2                | bed917a5-0426-41c9-b4ab-0e186528575c |  CVE-2021-45105  | 5.9  | 0.96341 |                log4j-core                 |                2.11.2                |
|                      rancher-jenkins-jenkins:2.107-slim                      |                1.18.1                | 1d63905d-5ed3-47d9-b965-d5116b9d0926 | CVE-2019-1003000 | 8.8  | 0.96205 |              script-security              |                1.18.1                |
|                      rancher-jenkins-jenkins:2.107-slim                      |                1.18.1                | 1d63905d-5ed3-47d9-b965-d5116b9d0926 | CVE-2019-1003000 | 8.8  | 0.96205 |              script-security              |                1.18.1                |
|                    adobecoldfusion-coldfusion2021:latest                     |                7.2.1                 | 356db789-fbbb-4009-be38-568ec17b06f3 |  CVE-2019-0193   | 7.2  | 0.95869 |          solr-dataimporthandler           |                7.2.1                 |
|                    adobecoldfusion-coldfusion2021:latest                     |                7.2.1                 | 356db789-fbbb-4009-be38-568ec17b06f3 |  CVE-2019-0193   | 7.2  | 0.95869 |          solr-dataimporthandler           |                7.2.1                 |
|                        astronomerinc-ap-prisma:latest                        |                2.9.4                 | b6556ee6-df59-4c8c-aa24-89d2f1a7938d |  CVE-2018-7489   | 9.8  | 0.95557 |             jackson-databind              |                2.9.4                 |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.4.10                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-21351  | 9.1  | 0.95311 |                  xstream                  |                1.4.10                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.4.10                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2019-10173  | 9.8  | 0.94887 |                  xstream                  |                1.4.10                |
|                         onlyoffice-mailserver:latest                         |              2.3.3p222               | 98483bc0-288f-458e-b401-36e28f0fcd41 |  CVE-2017-17405  | 8.8  | 0.94684 |                   ruby                    |              2.3.3p222               |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.4.10                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2020-26258  | 7.7  | 0.93377 |                  xstream                  |                1.4.10                |
|                             bitnami-ejbca:latest                             |                3.1.0                 | b94d5e2e-3ca1-40f5-b015-4606f825620e |  CVE-2023-25194  | 8.8  | 0.91816 |      org.apache.kafka:kafka-clients       |                3.1.0                 |
|                           bitnami-logstash:latest                            |                3.3.1                 | 61e8d211-097a-4274-914a-53207dfed719 |  CVE-2023-25194  | 8.8  | 0.91816 |      org.apache.kafka:kafka-clients       |                3.3.1                 |
|                    continuumio-conda-concourse-ci:latest                     |            2.4.40-16.el6             | 5019d5c9-cac4-4798-84a3-d8eb19e1640e |  CVE-2017-9287   | 6.5  | 0.91497 |                 openldap                  |            2.4.40-16.el6             |
|                         onlyoffice-mailserver:latest                         |            2.4.40-16.el6             | 98483bc0-288f-458e-b401-36e28f0fcd41 |  CVE-2017-9287   | 6.5  | 0.91497 |                 openldap                  |            2.4.40-16.el6             |
|                             vmware-harbor-db:dev                             |             2.4.43-3.ph1             | 94313f0d-1c55-42f2-b4ec-cdd3a093ea2f |  CVE-2017-9287   | 6.5  | 0.91497 |                 openldap                  |             2.4.43-3.ph1             |
|                       atlassian-pipelines-agent:latest                       |           1.0.1t-1+deb8u5            | 5e5bad65-6719-45dd-81c2-692b93d72fab |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u5            |
|                            atlassian-stash:latest                            |           1.0.1t-1+deb8u2            | a8531426-82a6-463a-93e7-1d57753d6a1d |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u2            |
|                     bitnami-debian-base-buildpack:latest                     |           1.0.1t-1+deb8u6            | 9f8d660d-5a44-41d3-b263-ffe0881d4c4f |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u6            |
|                         bitnami-kubeapps-apis:latest                         |               0.10.55                | 3ac105a2-2814-4867-bdcc-95010c259d75 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |               0.10.55                |
|                         circleci-builder-base:latest                         |          1.0.1f-1ubuntu2.19          | 3ad90207-c6f7-45eb-8f0f-d16a964e8875 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.19          |
|                           circleci-cassandra:3.10                            |           1.0.1t-1+deb8u6            | 66de1b3e-a13f-49c3-8e9e-54c8d461c836 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u6            |
|                             circleci-java:latest                             |           1.0.1t-1+deb8u6            | bb5977ec-3edd-48c8-b8a8-63ca02604a25 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u6            |
|                    continuumio-conda-concourse-ci:latest                     |            1.0.1e-57.el6             | 5019d5c9-cac4-4798-84a3-d8eb19e1640e |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |            1.0.1e-57.el6             |
|                       cockroachdb-postgres-test:latest                       |           1.0.1k-3+deb8u4            | 6acce233-5c80-4678-aa6a-cfb75dc5eeca |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1k-3+deb8u4            |
|                   docker-example-voting-app-worker:latest                    |           1.0.1t-1+deb8u5            | 6cc1a0f6-145f-4dd2-81d4-a24caad939dc |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u5            |
|                            docker-whalesay:latest                            |          1.0.1f-1ubuntu2.11          | 9ea22e90-1983-4b9c-a0b2-0a25b03cfc10 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.11          |
|                        mirantis-rethinkcli:v2.2.0-ni                         |           1.0.1t-1+deb8u7            | 2c822f6c-8b6c-4584-9dda-275c7df38595 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u7            |
|                         onlyoffice-mailserver:latest                         |           1.0.1e-58.el6_10           | 98483bc0-288f-458e-b401-36e28f0fcd41 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1e-58.el6_10           |
|                             percona-proxysql:1.4                             |           1.0.1t-1+deb8u12           | 36b779a3-9ea5-497c-86c6-cfca7402aad3 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u12           |
|                        rancher-agent-instance:v0.8.3                         |          1.0.1f-1ubuntu2.19          | 849b2d59-28b2-4b3a-b894-a280bd1e8e0f |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.19          |
|                       rancher-galera:10.0.22-rancher2                        |           1.0.1k-3+deb8u2            | a0f771a4-b301-4e45-8127-089ae5fc44e6 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1k-3+deb8u2            |
|                          rancher-enterprise:latest                           |          1.0.1f-1ubuntu2.27          | 6c967ca0-d291-405f-87ac-88ac543faeec |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.27          |
|               rancher-istio-coredns-plugin:0.2-istio-1.1-amd64               |          1.0.1f-1ubuntu2.5           | 9966e135-0078-46e3-a7a7-b1ac0c2ddccc |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.5           |
|                             rancher-kopf:v0.4.0                              |           1.0.1k-3+deb8u1            | 9807c42e-1b1d-41d1-b5f7-e69f72bc8329 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1k-3+deb8u1            |
|                         rancher-mesos-master:latest                          |          1.0.1f-1ubuntu2.19          | 16822064-7f90-4930-8d33-f6f3c37a44ab |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.19          |
|                         rancher-mongodb-conf:v0.1.1                          |              1.0.1u-r0               | 3369a9cb-3023-400f-a1cd-804ac72377eb |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |              1.0.1u-r0               |
|                            rancher-server:latest                             |          1.0.1f-1ubuntu2.27          | ca52e70d-c507-4cce-a42b-4d11ba374d96 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |          1.0.1f-1ubuntu2.27          |
|                          redislabs-redis-py:latest                           |           1.0.1t-1+deb8u7            | 37b64f56-4f3b-4aa5-b849-92c50b6692f5 |  CVE-2016-2108   | 9.8  | 0.9149  |                  openssl                  |           1.0.1t-1+deb8u7            |
|                     amazon-lambda-build-node10.x:latest                      |               10.16.0                | aa473829-1399-4614-b43e-89bc51986b7f |  CVE-2019-9514   | 7.5  | 0.91322 |                   node                    |               10.16.0                |
|             atlassian-pipelines-agent-metric-sidecar:prod-stable             |             4.1.33.Final             | 83a6a91f-b789-43c8-b149-c306ca0b3deb |  CVE-2019-9514   | 7.5  | 0.91322 |             netty-codec-http2             |             4.1.33.Final             |
|         atlassian-pipelines-kubernetes-namespace-expiry:prod-stable          |             4.1.34.Final             | b09ca304-3634-4650-ad09-6ec7df54ecba |  CVE-2019-9514   | 7.5  | 0.91322 |             netty-codec-http2             |             4.1.34.Final             |
|                     circleci-welcome-config-image:0.2.1                      |               10.15.3                | a36ef625-f0de-49f6-abe7-b522f7e6409b |  CVE-2019-9514   | 7.5  | 0.91322 |                   node                    |               10.15.3                |
|                        jetbrains-upsource:2020.1.2006                        |             4.1.6.Final              | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2019-9514   | 7.5  | 0.91322 |             netty-codec-http2             |             4.1.6.Final              |
|                       rancher-openzipkin-zipkin:2.14.2                       |             4.1.34.Final             | bed917a5-0426-41c9-b4ab-0e186528575c |  CVE-2019-9514   | 7.5  | 0.91322 |             netty-codec-http2             |             4.1.34.Final             |
|                 amazon-aws-iot-greengrass:2.1.0-0-deprecated                 |             4.1.53.Final             | 25e86ce5-2317-47c4-b4c7-202e34044b3c |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.53.Final             |
|                 amazon-aws-iot-greengrass:2.1.0-0-deprecated                 |             4.1.53.Final             | 25e86ce5-2317-47c4-b4c7-202e34044b3c |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.53.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.45.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.45.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.45.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.49.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.49.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.49.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.49.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.45.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.45.Final             |
|                  amazon-opendistro-for-elasticsearch:latest                  |             4.1.45.Final             | 0a770984-32cf-40c6-bc48-4b84111af779 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.45.Final             |
|             atlassian-pipelines-agent-metric-sidecar:prod-stable             |             4.1.33.Final             | 83a6a91f-b789-43c8-b149-c306ca0b3deb |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.33.Final             |
|             atlassian-pipelines-agent-metric-sidecar:prod-stable             |             4.1.33.Final             | 83a6a91f-b789-43c8-b149-c306ca0b3deb |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.33.Final             |
|         atlassian-pipelines-kubernetes-namespace-expiry:prod-stable          |             4.1.34.Final             | b09ca304-3634-4650-ad09-6ec7df54ecba |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.34.Final             |
|         atlassian-pipelines-kubernetes-namespace-expiry:prod-stable          |             4.1.34.Final             | b09ca304-3634-4650-ad09-6ec7df54ecba |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.34.Final             |
|                       google-apigee-mart-server:1.6.7                        |             4.1.48.Final             | 1ad8f468-2f69-4bee-b6ec-1aab521faf59 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.48.Final             |
|                       google-apigee-mart-server:1.6.7                        |             4.1.48.Final             | 1ad8f468-2f69-4bee-b6ec-1aab521faf59 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.48.Final             |
|                         google-apigee-runtime:1.5.10                         |             4.1.48.Final             | 56b59f04-e02f-4ce8-829e-b7e8e060b248 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.48.Final             |
|                         google-apigee-runtime:1.5.10                         |             4.1.48.Final             | 56b59f04-e02f-4ce8-829e-b7e8e060b248 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.48.Final             |
|                        jetbrains-upsource:2020.1.2006                        |             4.1.6.Final              | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.6.Final              |
|                        jetbrains-upsource:2020.1.2006                        |             4.1.6.Final              | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.6.Final              |
|                         rancher-mesos-master:latest                          |             3.2.6.Final              | 16822064-7f90-4930-8d33-f6f3c37a44ab |  CVE-2021-21295  | 5.9  | 0.91305 |                   netty                   |             3.2.6.Final              |
|                       rancher-openzipkin-zipkin:2.14.2                       |             4.1.34.Final             | bed917a5-0426-41c9-b4ab-0e186528575c |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http              |             4.1.34.Final             |
|                       rancher-openzipkin-zipkin:2.14.2                       |             4.1.34.Final             | bed917a5-0426-41c9-b4ab-0e186528575c |  CVE-2021-21295  | 5.9  | 0.91305 |             netty-codec-http2             |             4.1.34.Final             |
|                         google-apigee-runtime:1.5.10                         |                3.3.5                 | 56b59f04-e02f-4ce8-829e-b7e8e060b248 |  CVE-2020-13954  | 6.1  | 0.90386 |          cxf-rt-transports-http           |                3.3.5                 |
|              mirantis-salt:saltstack-ubuntu-bionic-salt-2018.3               |               2018.3.0               | 5fc83cd6-d491-461c-a954-f1fa4289413e |  CVE-2021-25282  | 9.1  | 0.89329 |                   salt                    |               2018.3.0               |
|                    adobecoldfusion-coldfusion2021:latest                     |                1.2.17                | 356db789-fbbb-4009-be38-568ec17b06f3 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     airbyte-destination-bigquery:latest                      |                1.2.17                | edf6ecb5-2ca9-4079-8537-f4f4cdbbc130 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                        airbyte-destination-s3:latest                         |                1.2.17                | ebd7d245-5956-4189-a818-616550db55c8 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     airbyte-destination-postgres:latest                      |                1.2.17                | 3cd70ee6-4fee-4bae-ad9b-48266dfef222 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                        airbyte-source-redshift:latest                        |                1.2.17                | 0f62fd79-62a0-49fd-8605-9e5b791d8c3b |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                           apachepinot-pinot:latest                           |                1.2.17                | 739477f1-56c4-4682-95a9-f3304552fb69 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                        astronomerinc-ap-prisma:latest                        |                1.2.17                | b6556ee6-df59-4c8c-aa24-89d2f1a7938d |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-bamboo-server:9.1.1-ubuntu                     |                1.2.17                | 7f08b576-624c-4309-8381-d9a944e49823 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-bamboo-server:9.1.1-ubuntu                     |                1.2.17                | 7f08b576-624c-4309-8381-d9a944e49823 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.2.17                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.2.17                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.2.17                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.2.17                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                1.2.17                | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                          atlassian-crucible:latest                           |                1.2.17                | 436a931a-a803-4527-9bfb-fbd29219909f |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                           atlassian-fisheye:latest                           |                1.2.17                | dd232142-232e-451a-aeee-477d71f39af6 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                            atlassian-stash:latest                            |                1.2.17                | a8531426-82a6-463a-93e7-1d57753d6a1d |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                        datadog-docker-dd-agent:latest                        |                1.2.17                | 98469f38-a332-4783-a43d-ce223478631b |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                       datadog-docker-dogstatsd:latest                        |                1.2.17                | d075f7e5-ff8d-42d4-a368-ce84ea190438 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                       datadog-docker-dogstatsd:latest                        |                1.2.12                | d075f7e5-ff8d-42d4-a368-ce84ea190438 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.12                |
|                        jetbrains-upsource:2020.1.2006                        |                1.2.12                | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.12                |
|                        jetbrains-upsource:2020.1.2006                        |                1.2.12                | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.12                |
|                        jetbrains-upsource:2020.1.2006                        |                1.2.12                | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.12                |
|                        jetbrains-upsource:2020.1.2006                        |                1.2.12                | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.12                |
|                        jetbrains-upsource:2020.1.2006                        |                1.2.16                | 8cb322b8-b46f-4413-886d-fbfed246d459 |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.16                |
|                             ubuntu-kafka:latest                              |                1.2.17                | 50be9255-cd55-438a-b6a8-4cb6f0d7dfaa |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|                           ubuntu-zookeeper:latest                            |                1.2.17                | 4dbfb134-e605-4fc7-b86c-92424329108c |  CVE-2021-4104   | 7.5  | 0.89218 |                   log4j                   |                1.2.17                |
|           balenalib-aarch64-ubuntu-golang:1-bionic-build-20230712            |     8:6.9.7.4+dfsg-16ubuntu6.15      | b9923aa6-9b03-4a30-8297-d616ecc756cb |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|             balenalib-amd64-ubuntu-node:14-bionic-build-20230712             |     8:6.9.7.4+dfsg-16ubuntu6.15      | 4e448f7a-9c79-407a-bf08-e9074c93af8a |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|          balenalib-asus-tinker-board-s-ubuntu-node:16-bionic-build           |     8:6.9.7.4+dfsg-16ubuntu6.15      | 76d7c761-2c3c-431f-b2a5-10f5ebe20a29 |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|           balenalib-asus-tinker-board-ubuntu-node:16-bionic-build            |     8:6.9.7.4+dfsg-16ubuntu6.15      | 7effd84f-e9bd-452a-8c63-a10d66df88a0 |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|            balenalib-bananapi-m1-plus-ubuntu-node:16-bionic-build            |     8:6.9.7.4+dfsg-16ubuntu6.15      | 45e510cb-a459-4eea-8b15-be5c0d22681c |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|            balenalib-cybertan-ze250-ubuntu-golang:1-cosmic-build             |      8:6.9.10.8+dfsg-1ubuntu2.2      | 7e43bdb0-40d0-4457-83f8-f4364218b432 |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |      8:6.9.10.8+dfsg-1ubuntu2.2      |
|                balenalib-i386-ubuntu-node:latest-cosmic-build                |      8:6.9.10.8+dfsg-1ubuntu2.2      | acaf1764-8f22-460e-aee8-62694352d88e |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |      8:6.9.10.8+dfsg-1ubuntu2.2      |
|             balenalib-nanopi-neo-air-ubuntu-node:16-bionic-build             |     8:6.9.7.4+dfsg-16ubuntu6.15      | 302dc303-d64c-4016-856a-3566727a1c57 |  CVE-2018-16323  | 6.5  | 0.87277 |                imagemagick                |     8:6.9.7.4+dfsg-16ubuntu6.15      |
|              mirantis-salt:saltstack-ubuntu-bionic-salt-2018.3               |               2018.3.0               | 5fc83cd6-d491-461c-a954-f1fa4289413e |  CVE-2021-3197   | 9.8  | 0.86919 |                   salt                    |               2018.3.0               |
|                        airbyte-scheduler:dev-df29a52                         |                 1.9                  | 6166729c-0bf5-41d3-93c5-571c5d43cd0d |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.9                  |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                 1.5                  | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.5                  |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                 1.5                  | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.5                  |
|                     atlassian-crowd:4.2.0-ubuntu-jdk-11                      |                 1.6                  | a58d01a9-99e7-487c-850e-fc41ff3dab7a |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.6                  |
|                       google-apigee-mart-server:1.6.7                        |                 1.9                  | 1ad8f468-2f69-4bee-b6ec-1aab521faf59 |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.9                  |
|                      pingidentity-apache-jmeter:latest                       |                 1.9                  | 97496571-fa46-4078-9a84-d153fd89e340 |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.9                  |
|                       pingidentity-pingcentral:latest                        |                 1.9                  | aa95a48f-c0fb-40b5-b123-b5bd9cf18d8f |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.9                  |
|                       pingidentity-pingfederate:latest                       |                 1.9                  | 3550988e-4e31-4b25-a0ae-44c70cfabcd9 |  CVE-2022-42889  | 9.8  | 0.83442 |               commons-text                |                 1.9                  |
|                         bitnami-jasperreports:latest                         |           9.4.39.v20210325           | a6e5a842-6cdf-45e4-95f2-783065b9a288 |  CVE-2021-34429  | 5.3  | 0.82695 |                jetty-http                 |           9.4.39.v20210325           |
|                         bitnami-jasperreports:latest                         |           9.4.39.v20210325           | a6e5a842-6cdf-45e4-95f2-783065b9a288 |  CVE-2021-34429  | 5.3  | 0.82695 |                jetty-http                 |           9.4.39.v20210325           |
|                         bitnami-jasperreports:latest                         |           9.4.39.v20210325           | a6e5a842-6cdf-45e4-95f2-783065b9a288 |  CVE-2021-34429  | 5.3  | 0.82695 |       org.eclipse.jetty:jetty-http        |           9.4.39.v20210325           |
